TreeID,Family,Genus,species,DBH,Xutm,Yutm,sondage_N,arbre_plus_proche,topo,depth,DBH_2,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"142483",Chrysobalanaceae,Leptobalanus,sprucei,2.6,285451.452355,581576.2753,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142506",Lecythidaceae,Lecythis,persistens,1.1,285448.2067993,581575.9377,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142517",Lecythidaceae,Lecythis,zabucajo,1.9,285453.94652375,581578.06325,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142518",Fabaceae,Inga,loubryana,1,285453.935781675,581578.79235,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142519",Rubiaceae,Amaioua,guianensis,1.5,285454.712844,581579.3373,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142520",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",1.2,285454.8469112,581579.5864,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142576",Annonaceae,Oxandra,asbeckii,16.71126902,285456.48203835,581577.98045,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142579",Annonaceae,Fusaea,longifolia,1.5,285455.6693076,581569.57885,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142580",Clusiaceae,Symphonia,"sp,1",8.4,285456.0913184,581569.9136,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142581",Annonaceae,Duguetia,calycina,3,285458.3950052,581570.5988,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142583",Peraceae,Pogonophora,schomburgkiana,1.1,285456.386733075,581571.36145,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142584",Clusiaceae,Symphonia,"sp,1",7.6,285456.45376,581571.486,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142585",Melastomataceae,Mouriri,crassifolia,2.6,285454.981672825,581573.24505,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142588",Rubiaceae,Palicourea,quadrifolia,1,285454.10207555,581576.85415,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142589",Melastomataceae,Henriettea,flavescens,2.3,285454.21792165,581576.47015,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142591",Vochysiaceae,Ruizterania,albiflora,1.7,285455.782754775,581576.83095,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142592",Lauraceae,Licaria,cannella,1.2,285457.0016911,581577.2981,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142593",Annonaceae,Guatteria,guianensis,1.1,285458.3836554,581577.91835,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142594",Lecythidaceae,Lecythis,zabucajo,1,285458.3595337,581574.8774,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142595",Annonaceae,Oxandra,asbeckii,6,285459.1135162,581577.9262,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142596",Sapotaceae,Pouteria,bangii,3.2,285458.78318375,581574.1665,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142597",Annonaceae,Duguetia,calycina,2.1,285459.5039118,581573.8578,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142598",Chrysobalanaceae,Leptobalanus,sprucei,6,285459.4856844,581573.2247,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142599",Annonaceae,Duguetia,calycina,7.7,285459.5039118,581573.8578,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142600",Myristicaceae,Iryanthera,sagotiana,9.2,285461.51377525,581572.0495,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142602",Melastomataceae,Mouriri,sagotiana,4.2,285462.3106305,581572.1819,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142603",Myristicaceae,Virola,michelii,12,285462.984143,581571.3361,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142604",Chrysobalanaceae,Licania,alba,12.3,285464.5016858,581571.1598,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142605",Annonaceae,Oxandra,asbeckii,8,285463.91825395,581569.6263,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142606",Apocynaceae,Couma,guianensis,1.4,285461.3143014,581570.6302,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142607",Clusiaceae,Tovomita,obovata,2.2,285462.313849,581570.0906,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142608",Polygonaceae,Coccoloba,mollis,1.4,285460.826883125,581569.12525,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142610",Clusiaceae,Garcinia,benthamiana,1.2,285461.046188,581570.132,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142611",Chrysobalanaceae,Couepia,guianensis,1.3,285460.845104525,581569.75835,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142612",Fabaceae,Inga,loubryana,2.2,285458.690443275,581572.04665,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142613",Chrysobalanaceae,Leptobalanus,sprucei,1.5,285459.671794375,581570.87395,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142614",Myristicaceae,Iryanthera,hostmannii,0.8,285457.26301795,581569.84365,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142615",Sapotaceae,Pouteria,sagotiana,17.82535363,285458.541444725,581569.07315,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142616",Melastomataceae,Mouriri,"Indet,",15.43802948,285454.7392291,581574.74215,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142617",Myristicaceae,Iryanthera,hostmannii,17.18873385,285457.7744818,581574.38955,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142618",Annonaceae,Oxandra,asbeckii,11.2,285458.656618,581575.2796,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142619",Lecythidaceae,Eschweilera,coriacea,49.97465213,285459.5355618,581578.26095,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142624",Sapindaceae,Talisia,hexaphylla,11.5,285458.32471555,581560.4303,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142625",Myristicaceae,Iryanthera,sagotiana,8.5,285458.3701888,581562.01305,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142626",Melastomataceae,Henriettea,flavescens,1,285460.5198273,581562.8617,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142627",Lauraceae,Sextonia,rubra,1.3,285460.221126175,581563.50515,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142628",Myristicaceae,Compsoneura,ulei,1.9,285457.515455575,581562.07265,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142629",Fabaceae,Inga,acreana,1.9,285457.379739,581562.8692,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142631",Vochysiaceae,Ruizterania,albiflora,2.5,285458.866622,581563.83455,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142632",Chrysobalanaceae,Licania,canescens,1.2,285457.106639675,581565.50795,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142633",Chrysobalanaceae,Licania,canescens,2.4,285458.50089155,581564.35345,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142634",Annonaceae,Guatteria,scandens,2.5,285458.1748845,581564.04725,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142635",Chrysobalanaceae,Licania,membranacea,1.2,285458.1260603,581564.5558,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142636",Peraceae,Pogonophora,schomburgkiana,2.5,285457.7512277,581564.75815,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142637",Chrysobalanaceae,Leptobalanus,sprucei,2.3,285457.76032625,581565.0747,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142638",Ochnaceae,Quiina,integrifolia,0.9,285457.0975418,581565.1914,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142640",Myristicaceae,Iryanthera,hostmannii,1.5,285457.0958751,581566.23705,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142641",Sapotaceae,Pouteria,hispida,5.7,285456.067341825,581566.87265,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142642",Myrtaceae,Eugenia,exaltata,2.2,285459.7925355,581567.353,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142643",Lecythidaceae,Lecythis,persistens,1.1,285459.95718735,581566.46045,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142644",Lecythidaceae,Lecythis,persistens,2.1,285460.4660648,581566.5072,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142645",Lauraceae,Aniba,taubertiana,1.1,285460.351870625,581565.84555,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142646",Vochysiaceae,Qualea,rosea,3,285460.467708325,581565.46155,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142647",Fabaceae,Dicorynia,guianensis,3.2,285460.891348175,581564.75065,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142648",Annonaceae,Guatteria,guianensis,2.3,285462.32034,581565.908,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142649",Simaroubaceae,Homalolepis,cedron,2.7,285461.7229604,581567.1949,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142650",Lecythidaceae,Eschweilera,sagotiana,1.5,285463.362184725,581569.04245,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142651",Melastomataceae,Mouriri,huberi,3.9,285464.209424225,581567.62065,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142652",Siparunaceae,Siparuna,decipiens,1.4,285465.195015,581569.90145,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142653",Anacardiaceae,Thyrsodium,puberulum,2.1,285463.2785455,581567.23915,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142656",Fabaceae,Vouacapoua,americana,2.1,285464.0694958,581564.9637,14.8,"142580","4","85",8.4,Clusiaceae,Symphonia,"sp,1",285456.0913184,581569.9136
"142706",Rubiaceae,Palicourea,quadrifolia,1.6,285465.5401531,581539.9798,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142707",Myristicaceae,Virola,michelii,5,285465.895046,581540.19,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142708",Burseraceae,Dacryodes,nitens,9,285466.5974679,581539.2482,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142709",Myristicaceae,Virola,michelii,2.6,285466.8365168,581539.8424,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142710",Meliaceae,Guarea,costata,1.4,285467.287372275,581540.08115,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142711",Elaeocarpaceae,Sloanea,"sp,33 CAY-ATDN",1.2,285467.710977625,581539.37025,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142712",Burseraceae,Protium,opacum,1.4,285465.95125045,581541.04365,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142713",Myristicaceae,Virola,michelii,1,285466.8438879,581541.2046,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142714",Annonaceae,Oxandra,asbeckii,5.7,285466.6610433,581541.46405,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142715",Annonaceae,Anaxagorea,dolichocarpa,1.4,285466.929061,581541.96225,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142716",Annonaceae,Oxandra,asbeckii,2,285466.936444925,581543.32445,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142717",Malvaceae,Catostemma,fragrans,8.9,285465.815529,581541.8402,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142718",Burseraceae,Dacryodes,nitens,1,285464.98817235,581542.84945,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142719",Lauraceae,Sextonia,rubra,2.7,285466.378823375,581543.78625,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142720",Burseraceae,Protium,opacum,3.7,285464.209647775,581543.35015,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142721",Lauraceae,Sextonia,rubra,2.7,285463.8496053,581546.2769,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142722",Myristicaceae,Iryanthera,hostmannii,1.6,285463.8496053,581546.2769,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142730",Burseraceae,Dacryodes,nitens,6.3,285466.6054152,581546.1552,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142731",Moraceae,Naucleopsis,guianensis,7.5,285465.8865055,581545.41825,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142751",Fabaceae,Inga,longiflora,6.8,285469.4406428,581544.3833,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142752",Sapindaceae,Talisia,mollis,1.3,285470.3060086,581543.5946,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142756",Chrysobalanaceae,Licania,canescens,1.7,285470.6915439,581542.66315,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142758",Vochysiaceae,Ruizterania,albiflora,2,285471.05721375,581542.14425,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142765",Myristicaceae,Iryanthera,sagotiana,2,285472.09629965,581540.77955,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142766",Lecythidaceae,Eschweilera,coriacea,1.8,285470.799961225,581540.91695,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142768",Annonaceae,Anaxagorea,dolichocarpa,3.9,285469.514395625,581540.32525,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142769",Sapotaceae,Pouteria,torta,1.4,285469.4076504,581541.0258,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142770",Anacardiaceae,Anacardium,spruceanum,3.2,285469.4076504,581541.0258,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142771",Sapotaceae,Ecclinusa,ramiflora,1.9,285469.33895385,581541.9469,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142772",Sapotaceae,Ecclinusa,ramiflora,1.3,285468.2560896,581540.6832,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142773",Annonaceae,Anaxagorea,dolichocarpa,1.5,285467.8688354,581542.6603,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142774",Lecythidaceae,Eschweilera,coriacea,14.64225476,285465.4299565,581542.77165,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142777",Malvaceae,Sterculia,pruriens,1.7,285468.9830581,581530.6471,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142778",Lacistemataceae,Lacistema,grandifolium,1.2,285467.541968,581531.2645,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142779",Vochysiaceae,Qualea,rosea,1.5,285468.434540275,581531.42545,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142780",Sapotaceae,Pouteria,jariensis,1.4,285467.943941,581532.0118,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142781",Annonaceae,Anaxagorea,dolichocarpa,1,285466.128070725,581532.83155,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142782",Myristicaceae,Iryanthera,hostmannii,3.6,285467.20175895,581533.7787,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142783",Myristicaceae,Iryanthera,hostmannii,0.9,285468.901782,581533.34295,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142784",Clusiaceae,Symphonia,"sp,1",1.2,285469.9028511,581531.7577,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142785",Vochysiaceae,Qualea,rosea,1.9,285470.015239,581533.465,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142786",Lecythidaceae,Eschweilera,congestiflora,3.3,285470.05156,581534.7312,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142788",Chrysobalanaceae,Licania,membranacea,1.3,285471.599398625,581533.41325,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142789",Moraceae,Trymatococcus,oligandrus,1.5,285467.4732272,581532.1856,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142790",Simaroubaceae,Homalolepis,morettii,2.5,285466.4669147,581536.9078,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142791",Vochysiaceae,Ruizterania,albiflora,2.3,285469.8999415,581539.3938,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142792",Annonaceae,Anaxagorea,dolichocarpa,2.4,285470.4501492,581537.5698,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142793",Meliaceae,Guarea,costata,1.5,285470.3541885,581537.54125,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142794",Myrtaceae,Eugenia,exaltata,2.7,285470.52793875,581536.96525,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142795",Annonaceae,Anaxagorea,dolichocarpa,3.7,285470.8555654,581536.2258,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142796",Chrysobalanaceae,Hirtella,racemosa,1.3,285470.37576715,581536.08305,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142797",Simaroubaceae,Homalolepis,cedron,6.5,285471.90203455,581536.2233,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142798",Sapotaceae,Pouteria,gonggrijpii,1.9,285472.4653239,581538.16935,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142799",Vochysiaceae,Qualea,rosea,1.5,285472.24276145,581539.2539,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142800",Vochysiaceae,Qualea,rosea,2.2,285471.589211675,581539.68715,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142801",Vochysiaceae,Qualea,rosea,1.4,285472.45286945,581539.9441,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142803",Clusiaceae,Tovomita,obovata,1.3,285473.14782185,581537.6401,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142808",Vochysiaceae,Ruizterania,albiflora,1.9,285472.03943815,581534.3811,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142822",Fabaceae,Diplotropis,purpurea,41.85775003,285472.8185306,581539.4252,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142823",Annonaceae,Oxandra,asbeckii,15.27887454,285472.1882201,581537.3546,14.5,"142208","5","120",1.2,Malvaceae,Eriotheca,longitubulosa,285463.644259075,581536.90495
"142865",Clusiaceae,Symphonia,"sp,1",1.8,285473.289040875,581510.48175,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142866",Sapotaceae,Pouteria,singularis,6.5,285475.25493335,581511.58985,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142867",Vochysiaceae,Qualea,rosea,2,285474.5055215,581511.99455,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142868",Annonaceae,Anaxagorea,dolichocarpa,1.9,285474.63948295,581512.24365,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142869",Meliaceae,Guarea,costata,2.2,285473.383185325,581511.55595,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142870",Celastraceae,Maytenus,oblongata,3.5,285472.622912,581512.68975,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142903",Simaroubaceae,Homalolepis,cedron,1.4,285479.2171014,581501.5748,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142904",Sapotaceae,Pouteria,singularis,4.2,285479.64969835,581501.18045,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142905",Vochysiaceae,Qualea,rosea,1.3,285478.033338,581503.4195,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142906",Lecythidaceae,Lecythis,persistens,4.7,285478.2903878,581504.6468,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142908",Fabaceae,Inga,loubryana,2.4,285475.9788872,581503.64505,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142909",Vochysiaceae,Qualea,rosea,1.4,285475.046681,581504.3092,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142910",Annonaceae,Anaxagorea,dolichocarpa,2,285475.276564675,581504.58685,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142911",Fabaceae,Parkia,velutina,1,285475.504642525,581505.91015,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142912",Myristicaceae,Iryanthera,hostmannii,4.5,285477.5464912,581507.45935,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142913",Simaroubaceae,Homalolepis,cedron,2,285476.9799229,581507.6046,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142914",Ochnaceae,Lacunaria,crenata,2.2,285476.000639375,581507.73165,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142915",Vochysiaceae,Qualea,rosea,2.4,285474.177815,581507.1892,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142916",Sapindaceae,Talisia,mollis,1.5,285474.385995075,581508.92505,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142917",Vochysiaceae,Qualea,rosea,1.2,285474.9236143,581508.8758,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142918",Vochysiaceae,Qualea,rosea,1.1,285476.67769945,581510.33935,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142921",Annonaceae,Anaxagorea,dolichocarpa,2.8,285478.245236425,581508.60885,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142922",Cordiaceae,Cordia,nodosa,1.4,285479.2335774,581508.79835,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
"142924",Sapotaceae,Pouteria,sagotiana,1.9,285479.33128475,581507.78125,14.2,"142097","6","70",11.4591559,Meliaceae,Carapa,surinamensis,285471.880797125,581503.36705
