TreeID,Family,Genus,species,DBH,Xutm,Yutm
"144017",Clusiaceae,Tovomita,obovata,2.5,285510.9663,581520.75225
"144018",Polygonaceae,Coccoloba,mollis,8,285511.10031455,581521.00135
"144018",Polygonaceae,Coccoloba,mollis,2.6,285511.10031455,581521.00135
"144019",Lauraceae,Ocotea,percurrens,1.2,285507.2901095,581520.809
"144020",Lauraceae,Ocotea,percurrens,1.8,285506.77233645,581520.4457
"144021",Fabaceae,Inga,capitata,1.8,285506.1022967,581519.2002
"144022",Vochysiaceae,Qualea,rosea,74.16620348,285504.705742,581522.446
"144023",Lecythidaceae,Gustavia,hexapetala,11.77746579,285501.76491405,581524.91845
"144024",Salicaceae,Laetia,procera,47.2690181,285500.331753425,581526.89805
"144025",Lecythidaceae,Lecythis,persistens,13.68732511,285504.59452625,581526.2835
"144026",Lecythidaceae,Lecythis,persistens,12.41408556,285509.89428545,581525.3499
"144027",Apocynaceae,Aspidosperma,cruentum,1.5,285499.1300834,581528.10965
"144028",Lecythidaceae,Couratari,multiflora,3.4,285501.3368828,581528.7663
"144030",Myrtaceae,Eugenia,coffeifolia,1.2,285502.0937997,581529.7238
"144031",Chrysobalanaceae,Licania,canescens,6.4,285502.0450619,581530.23235
"144032",Chrysobalanaceae,Leptobalanus,sprucei,1.1,285501.8531645,581530.17525
"144033",Bignoniaceae,Jacaranda,copaia,48.70141259,285502.7349809,581531.0653
"144034",Celastraceae,Cheiloclinium,cognatum,2.8,285500.240303,581530.323
"144035",Chrysobalanaceae,Licania,alba,1.9,285500.307313725,581530.44755
"144036",Chrysobalanaceae,Licania,canescens,1.1,285499.021903525,581529.85585
"144037",Burseraceae,Protium,subserratum,1,285499.18486235,581530.00895
"144038",Malvaceae,Catostemma,fragrans,1.6,285498.2040106,581531.18165
"144039",Salicaceae,Piparea,multiflora,8.4,285499.10563455,581531.65915
"144040",Meliaceae,Guarea,costata,2.2,285497.7790462,581532.9382
