TreeID,Family,Genus,species,DBH,Xutm,Yutm,arbre_plus_proche,sondage_N,depth_sup,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"193453",Annonaceae,Oxandra,asbeckii,1.4,285534.9592708,581413.7608,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193454",Fabaceae,Swartzia,polyphylla,1,285533.922910375,581414.07985,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193454",Fabaceae,Swartzia,polyphylla,1,285533.922910375,581414.07985,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193455",Annonaceae,Oxandra,asbeckii,2.6,285534.8109611,581416.3321,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193455",Annonaceae,Oxandra,asbeckii,2.6,285534.8109611,581416.3321,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193456",Lecythidaceae,Eschweilera,sagotiana,2.7,285535.069603125,581416.51375,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193456",Lecythidaceae,Eschweilera,sagotiana,2.7,285535.069603125,581416.51375,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193457",Lecythidaceae,Eschweilera,congestiflora,1.5,285533.24826075,581415.9713,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193457",Lecythidaceae,Eschweilera,congestiflora,1.5,285533.24826075,581415.9713,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193458",Elaeocarpaceae,Sloanea,"sp,8 CAY-ATDN",4,285533.87768655,581418.0419,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193458",Elaeocarpaceae,Sloanea,"sp,8 CAY-ATDN",4,285533.87768655,581418.0419,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193459",Chrysobalanaceae,Licania,membranacea,6.8,285533.6063935,581419.635,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193459",Chrysobalanaceae,Licania,membranacea,6.8,285533.6063935,581419.635,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193460",Chrysobalanaceae,Hymenopus,heteromorphus,6.8,285533.48159225,581419.70245,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193460",Chrysobalanaceae,Hymenopus,heteromorphus,6.8,285533.48159225,581419.70245,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193461",Annonaceae,Oxandra,asbeckii,2.6,285532.3981626,581419.4844,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193461",Annonaceae,Oxandra,asbeckii,2.6,285532.3981626,581419.4844,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193462",Lecythidaceae,Eschweilera,sagotiana,2.2,285533.68236545,581420.0761,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193462",Lecythidaceae,Eschweilera,sagotiana,2.2,285533.68236545,581420.0761,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193463",Chrysobalanaceae,Hirtella,silicea,1.1,285533.403824,581420.307,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193463",Chrysobalanaceae,Hirtella,silicea,1.1,285533.403824,581420.307,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193464",Myrtaceae,Eugenia,coffeifolia,1.7,285533.2953274,581422.0532,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193464",Myrtaceae,Eugenia,coffeifolia,1.7,285533.2953274,581422.0532,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193465",Annonaceae,Duguetia,calycina,1.7,285533.199462925,581422.02465,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193465",Annonaceae,Duguetia,calycina,1.7,285533.199462925,581422.02465,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193466",Myrtaceae,Eugenia,coffeifolia,1.2,285534.70792065,581420.48615,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193466",Myrtaceae,Eugenia,coffeifolia,1.2,285534.70792065,581420.48615,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193467",Sapotaceae,Pouteria,melanopoda,1.3,285534.6120576,581420.4576,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193467",Sapotaceae,Pouteria,melanopoda,1.3,285534.6120576,581420.4576,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193468",Clusiaceae,Tovomita,obovata,1,285535.089592,581421.646,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193468",Clusiaceae,Tovomita,obovata,1,285535.089592,581421.646,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193468",Clusiaceae,Tovomita,obovata,1.7,285535.089592,581421.646,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193468",Clusiaceae,Tovomita,obovata,1.7,285535.089592,581421.646,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193469",Chrysobalanaceae,Couepia,guianensis,1.2,285535.8383941,581421.2413,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193469",Chrysobalanaceae,Couepia,guianensis,1.2,285535.8383941,581421.2413,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193470",Rubiaceae,Duroia,genipoides,1.6,285536.2761832,581423.2548,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193470",Rubiaceae,Duroia,genipoides,1.6,285536.2761832,581423.2548,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193471",Annonaceae,Oxandra,asbeckii,2.7,285537.533239725,581422.89685,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193471",Annonaceae,Oxandra,asbeckii,2.7,285537.533239725,581422.89685,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193472",Apocynaceae,Tabernaemontana,macrocalyx,6.4,285537.5712341,581423.1174,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193472",Apocynaceae,Tabernaemontana,macrocalyx,6.4,285537.5712341,581423.1174,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193473",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.2,285538.361534225,581420.84195,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193473",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.2,285538.361534225,581420.84195,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193474",Fabaceae,Bocoa,prouacensis,2.7,285538.878840625,581421.20525,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193474",Fabaceae,Bocoa,prouacensis,2.7,285538.878840625,581421.20525,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193476",Malvaceae,Catostemma,fragrans,1.4,285539.9423923,581421.83585,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193476",Malvaceae,Catostemma,fragrans,1.4,285539.9423923,581421.83585,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193477",Annonaceae,Oxandra,asbeckii,1.2,285539.61680825,581421.52965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193477",Annonaceae,Oxandra,asbeckii,1.2,285539.61680825,581421.52965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193478",Clusiaceae,Symphonia,"sp,1",2.6,285539.837467375,581421.49075,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193478",Clusiaceae,Symphonia,"sp,1",2.6,285539.837467375,581421.49075,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193479",Annonaceae,Oxandra,asbeckii,3.3,285541.2754075,581421.919,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193479",Annonaceae,Oxandra,asbeckii,3.3,285541.2754075,581421.919,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193480",Simaroubaceae,Homalolepis,cedron,6.5,285541.0003688,581420.0586,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193480",Simaroubaceae,Homalolepis,cedron,6.5,285541.0003688,581420.0586,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193482",Clusiaceae,Symphonia,"sp,1",4,285539.859091625,581420.03255,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193482",Clusiaceae,Symphonia,"sp,1",4,285539.859091625,581420.03255,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193483",Ochnaceae,Quiina,integrifolia,1.5,285538.229444,581419.5472,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193483",Ochnaceae,Quiina,integrifolia,1.5,285538.229444,581419.5472,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193484",Burseraceae,Dacryodes,nitens,1,285542.288045,581418.559,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193484",Burseraceae,Dacryodes,nitens,1,285542.288045,581418.559,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193488",Chrysobalanaceae,Hirtella,bicornis,1.5,285540.3562632,581415.2636,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193488",Chrysobalanaceae,Hirtella,bicornis,1.5,285540.3562632,581415.2636,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193489",Myristicaceae,Virola,michelii,1.7,285540.3273286,581415.3596,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193489",Myristicaceae,Virola,michelii,1.7,285540.3273286,581415.3596,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193490",Lecythidaceae,Eschweilera,sagotiana,1.6,285539.1083287,581415.9381,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193490",Lecythidaceae,Eschweilera,sagotiana,1.6,285539.1083287,581415.9381,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193491",Lecythidaceae,Eschweilera,congestiflora,1.2,285539.0305759,581416.54265,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193491",Lecythidaceae,Eschweilera,congestiflora,1.2,285539.0305759,581416.54265,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193492",Lauraceae,Ocotea,percurrens,2.5,285537.8314431,581416.7086,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193492",Lauraceae,Ocotea,percurrens,2.5,285537.8314431,581416.7086,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193493",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",3,285537.708432,581415.7304,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193493",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",3,285537.708432,581415.7304,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193494",Lecythidaceae,Lecythis,persistens,1.1,285538.140689875,581415.33605,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193494",Lecythidaceae,Lecythis,persistens,1.1,285538.140689875,581415.33605,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193495",Lecythidaceae,Eschweilera,coriacea,1,285537.01932345,581414.89745,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193495",Lecythidaceae,Eschweilera,coriacea,1,285537.01932345,581414.89745,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193496",Myristicaceae,Iryanthera,hostmannii,1,285536.6955648,581413.5456,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193496",Myristicaceae,Iryanthera,hostmannii,1,285536.6955648,581413.5456,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193497",Chrysobalanaceae,Hymenopus,heteromorphus,2.2,285536.6955648,581413.5456,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193497",Chrysobalanaceae,Hymenopus,heteromorphus,2.2,285536.6955648,581413.5456,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193498",Peraceae,Pogonophora,schomburgkiana,1.6,285536.77877915,581415.3489,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193498",Peraceae,Pogonophora,schomburgkiana,1.6,285536.77877915,581415.3489,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193499",Fabaceae,Swartzia,polyphylla,4.5,285536.1945797,581414.86105,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193499",Fabaceae,Swartzia,polyphylla,4.5,285536.1945797,581414.86105,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193501",Myristicaceae,Iryanthera,sagotiana,2,285531.687330275,581420.10965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193501",Myristicaceae,Iryanthera,sagotiana,2,285531.687330275,581420.10965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193502",Annonaceae,Oxandra,asbeckii,17.18873385,285540.6005566,581418.26565,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193502",Annonaceae,Oxandra,asbeckii,17.18873385,285540.6005566,581418.26565,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193503",Clusiaceae,Garcinia,madruno,15.43802948,285533.686,581412.44,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193503",Clusiaceae,Garcinia,madruno,15.43802948,285533.686,581412.44,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193504",Chrysobalanaceae,Licania,canescens,14.96056465,285531.705419375,581420.74275,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193504",Chrysobalanaceae,Licania,canescens,14.96056465,285531.705419375,581420.74275,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193505",Urticaceae,Pourouma,villosa,36.12817208,285532.664058125,581421.02825,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193505",Urticaceae,Pourouma,villosa,36.12817208,285532.664058125,581421.02825,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193506",Lecythidaceae,Eschweilera,coriacea,16.71126902,285534.81105295,581421.8769,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193506",Lecythidaceae,Eschweilera,coriacea,16.71126902,285534.81105295,581421.8769,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193507",Sapotaceae,Pouteria,torta,35.96901714,285536.538373575,581421.34515,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193507",Sapotaceae,Pouteria,torta,35.96901714,285536.538373575,581421.34515,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193509",Peraceae,Pogonophora,schomburgkiana,2.2,285533.810857375,581423.46215,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193509",Peraceae,Pogonophora,schomburgkiana,2.2,285533.810857375,581423.46215,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193510",Ochnaceae,Quiina,integrifolia,2.7,285533.1289652,581423.9914,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193510",Ochnaceae,Quiina,integrifolia,2.7,285533.1289652,581423.9914,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193511",Melastomataceae,Mouriri,nervosa,4.1,285532.39646385,581426.07485,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193511",Melastomataceae,Mouriri,nervosa,4.1,285532.39646385,581426.07485,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193513",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",3.5,285529.68143675,581426.4171,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193513",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",3.5,285529.68143675,581426.4171,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193514",Chrysobalanaceae,Licania,membranacea,7.9,285529.777305125,581426.44565,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193514",Chrysobalanaceae,Licania,membranacea,7.9,285529.777305125,581426.44565,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193515",Annonaceae,Fusaea,longifolia,3.1,285531.2605985,581428.45665,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193515",Annonaceae,Fusaea,longifolia,3.1,285531.2605985,581428.45665,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193516",Myristicaceae,Virola,michelii,3.3,285532.2210625,581427.6965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193516",Myristicaceae,Virola,michelii,3.3,285532.2210625,581427.6965,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193518",Lecythidaceae,Eschweilera,congestiflora,1,285530.9513332,581429.8292,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193518",Lecythidaceae,Eschweilera,congestiflora,1,285530.9513332,581429.8292,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193519",Sapindaceae,Talisia,praealta,3.6,285529.292594375,581429.43985,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193519",Sapindaceae,Talisia,praealta,3.6,285529.292594375,581429.43985,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193522",Burseraceae,Protium,subserratum,1,285533.0604853,581430.4573,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193522",Burseraceae,Protium,subserratum,1,285533.0604853,581430.4573,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193523",Melastomataceae,Mouriri,crassifolia,2.3,285533.2522264,581430.5144,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193523",Melastomataceae,Mouriri,crassifolia,2.3,285533.2522264,581430.5144,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193524",Chrysobalanaceae,Hymenopus,heteromorphus,1.2,285532.92486405,581431.25385,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193524",Chrysobalanaceae,Hymenopus,heteromorphus,1.2,285532.92486405,581431.25385,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193525",Ochnaceae,Quiina,integrifolia,1.2,285534.223491575,581429.02515,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193525",Ochnaceae,Quiina,integrifolia,1.2,285534.223491575,581429.02515,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193526",Annonaceae,Unonopsis,stipitata,3.3,285535.066443225,581429.69465,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193526",Annonaceae,Unonopsis,stipitata,3.3,285535.066443225,581429.69465,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193527",Sapotaceae,Ecclinusa,ramiflora,1.4,285535.258182375,581429.75175,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193527",Sapotaceae,Ecclinusa,ramiflora,1.4,285535.258182375,581429.75175,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193530",Olacaceae,Heisteria,obovata,3.2,285536.49541995,581429.80635,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193530",Olacaceae,Heisteria,obovata,3.2,285536.49541995,581429.80635,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193531",Moraceae,Brosimum,guianense,5.9,285536.79382835,581429.1629,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193531",Moraceae,Brosimum,guianense,5.9,285536.79382835,581429.1629,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193532",Myrtaceae,Eugenia,anastomosans,1.2,285537.924390375,581429.91805,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193532",Myrtaceae,Eugenia,anastomosans,1.2,285537.924390375,581429.91805,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193533",Myristicaceae,Iryanthera,sagotiana,2.2,285537.71278825,581430.2735,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193533",Myristicaceae,Iryanthera,sagotiana,2.2,285537.71278825,581430.2735,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193534",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.4,285539.0856086,581429.53155,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193534",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.4,285539.0856086,581429.53155,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193535",Apocynaceae,Macoubea,guianensis,2.4,285538.655061375,581428.88025,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193535",Apocynaceae,Macoubea,guianensis,2.4,285538.655061375,581428.88025,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193536",Annonaceae,Oxandra,asbeckii,1.4,285535.86582,581427.73575,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193536",Annonaceae,Oxandra,asbeckii,1.4,285535.86582,581427.73575,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193538",Sapotaceae,Pouteria,"cf,speciosa",1.4,285533.71144125,581425.5249,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193538",Sapotaceae,Pouteria,"cf,speciosa",1.4,285533.71144125,581425.5249,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193539",Sapindaceae,Cupania,scrobiculata,1.6,285534.8653765,581423.7762,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193539",Sapindaceae,Cupania,scrobiculata,1.6,285534.8653765,581423.7762,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193540",Chrysobalanaceae,Licania,membranacea,1.7,285535.995883475,581424.53135,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193540",Chrysobalanaceae,Licania,membranacea,1.7,285535.995883475,581424.53135,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193541",Myristicaceae,Virola,michelii,4.4,285536.6777593,581424.0021,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193541",Myristicaceae,Virola,michelii,4.4,285536.6777593,581424.0021,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193542",Clusiaceae,Tovomita,obovata,1.1,285536.686818625,581424.31865,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193542",Clusiaceae,Tovomita,obovata,1.1,285536.686818625,581424.31865,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193543",Ochnaceae,Lacunaria,jenmanii,1.6,285537.569480325,581424.16305,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193543",Ochnaceae,Lacunaria,jenmanii,1.6,285537.569480325,581424.16305,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193544",Chrysobalanaceae,Hirtella,racemosa,1,285537.8173313,581425.0738,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193544",Chrysobalanaceae,Hirtella,racemosa,1,285537.8173313,581425.0738,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193545",Ochnaceae,Quiina,obovata,1.5,285535.475040425,581426.25935,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193545",Ochnaceae,Quiina,obovata,1.5,285535.475040425,581426.25935,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193546",Chrysobalanaceae,Hirtella,racemosa,1.1,285535.4841005,581426.5759,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193546",Chrysobalanaceae,Hirtella,racemosa,1.1,285535.4841005,581426.5759,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193547",Anacardiaceae,Thyrsodium,guianense,3,285536.43196425,581427.5905,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193547",Anacardiaceae,Thyrsodium,guianense,3,285536.43196425,581427.5905,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193548",Clusiaceae,Garcinia,madruno,1.3,285537.9369151,581428.1433,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193548",Clusiaceae,Garcinia,madruno,1.3,285537.9369151,581428.1433,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193549",Myristicaceae,Iryanthera,sagotiana,2,285537.7270468,581427.4531,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193549",Myristicaceae,Iryanthera,sagotiana,2,285537.7270468,581427.4531,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193550",Annonaceae,Oxandra,asbeckii,5.7,285538.1286508,581428.2004,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193550",Annonaceae,Oxandra,asbeckii,5.7,285538.1286508,581428.2004,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193551",Peraceae,Pogonophora,schomburgkiana,1.1,285539.11626195,581428.3899,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193551",Peraceae,Pogonophora,schomburgkiana,1.1,285539.11626195,581428.3899,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193552",Myrtaceae,Eugenia,cupulata,2.1,285539.56839,581427.583,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193552",Myrtaceae,Eugenia,cupulata,2.1,285539.56839,581427.583,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193553",Ochnaceae,Lacunaria,crenata,1.3,285539.45266,581427.967,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193553",Ochnaceae,Lacunaria,crenata,1.3,285539.45266,581427.967,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193554",Moraceae,Brosimum,rubescens,1.4,285539.8957165,581426.84355,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193554",Moraceae,Brosimum,rubescens,1.4,285539.8957165,581426.84355,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193555",Lecythidaceae,Lecythis,persistens,3,285538.1791849,581426.6462,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193555",Lecythidaceae,Lecythis,persistens,3,285538.1791849,581426.6462,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193556",Sapindaceae,Talisia,guianensis,1.9,285539.0907842,581426.3946,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193556",Sapindaceae,Talisia,guianensis,1.9,285539.0907842,581426.3946,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193557",Annonaceae,Oxandra,asbeckii,3.5,285540.3387712,581425.7201,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
"193557",Annonaceae,Oxandra,asbeckii,3.5,285540.3387712,581425.7201,"193468",19.1,"51",Clusiaceae,,obovata,285535.089592,581421.646
