X,Y,Z,Period 1,Xutm,Yutm,Zalt
40,58,9.02000045776367,0.0143442911395835,285548.348445373,581571.650419533,9.02000045776367
40,60,8.88750076293945,0.00729432653260435,285547.770396447,581573.565062957,8.88750076293945
40,62,8.84249877929688,0.00348586216376376,285547.192347521,581575.47970638,8.84249877929688
40,64,8.82500076293945,0.0112404050174056,285546.614298595,581577.394349804,8.82500076293945
40,66,8.63000106811523,0.00544608831975729,285546.036249669,581579.308993227,8.63000106811523
40,68,8.75500106811523,0.00700832051734545,285545.458200743,581581.223636651,8.75500106811523
40,70,8.97000122070313,0.00398711258080201,285544.880151817,581583.138280074,8.97000122070313
40,72,9.13000106811523,0.00250767528278818,285544.30210289,581585.052923498,9.13000106811523
40,74,9.14250183105469,0.00317118734468966,285543.724053964,581586.967566921,9.14250183105469
40,76,9.30500030517578,0.00473521009760888,285543.146005038,581588.882210345,9.30500030517578
40,78,9.40750122070312,0.00508384408454914,285542.567956112,581590.796853768,9.40750122070312
40,80,9.50500106811523,0.0101940314462957,285541.989907186,581592.711497192,9.50500106811523
40,82,9.68499755859375,0.0169933627571655,285541.41185826,581594.626140615,9.68499755859375
40,84,9.71749877929688,0.0170265064011304,285540.833809334,581596.540784039,9.71749877929688
40,86,9.94250106811523,0.020943071082638,285540.255760408,581598.455427462,9.94250106811523
40,88,9.99750137329102,0.0308813948488896,285539.677711482,581600.370070886,9.99750137329102
42,-88,17.9925003051758,0.0246611130618216,285592.460660399,581432.459498545,17.9925003051758
42,-86,18.1725006103516,0.00856887730080612,285591.882611473,581434.374141969,18.1725006103516
42,-84,18.5825004577637,0.00998394347021254,285591.304562547,581436.288785392,18.5825004577637
42,-82,18.9550018310547,0.012621205182017,285590.726513621,581438.203428816,18.9550018310547
42,-80,19.4099998474121,0.0141891114902143,285590.148464695,581440.118072239,19.4099998474121
42,-78,19.7099990844727,0.00663622619194787,285589.570415769,581442.032715663,19.7099990844727
42,-76,20,0.00243974522192039,285588.992366843,581443.947359086,20
42,-74,20.5124969482422,0.0103986147922804,285588.414317916,581445.86200251,20.5124969482422
42,-72,20.6750030517578,0.00679527830387619,285587.83626899,581447.776645933,20.6750030517578
42,-70,20.810001373291,0.00751226468884903,285587.258220064,581449.691289357,20.810001373291
42,-68,21.0349998474121,0.0031022449506489,285586.680171138,581451.60593278,21.0349998474121
42,-66,21.3474998474121,0.00285709730952464,285586.102122212,581453.520576204,21.3474998474121
42,-64,21.4700012207031,0.003322427842622,285585.524073286,581455.435219627,21.4700012207031
42,-62,21.5774993896484,0.00505340766982117,285584.94602436,581457.34986305,21.5774993896484
42,-60,21.7399978637695,0.00422293874525794,285584.367975434,581459.264506474,21.7399978637695
42,-58,21.8499984741211,0.0065939821931619,285583.789926508,581461.179149897,21.8499984741211
42,-56,21.9349975585938,0.0105549582884818,285583.211877582,581463.093793321,21.9349975585938
42,-54,22.064998626709,0.00440928652730975,285582.633828656,581465.008436744,22.064998626709
42,-52,22.0999984741211,0.00359626403818108,285582.05577973,581466.923080168,22.0999984741211
42,-50,22.0625,0.00457083769322041,285581.477730804,581468.837723591,22.0625
42,-48,22.0625,0.00333342892349014,285580.899681878,581470.752367015,22.0625
42,-46,22.1650009155273,0.00574857164416671,285580.321632952,581472.667010438,22.1650009155273
42,-44,21.932502746582,0.00211320477542117,285579.743584026,581474.581653862,21.932502746582
42,-42,21.8649978637695,0.00219248037234031,285579.1655351,581476.496297285,21.8649978637695
42,-40,21.752498626709,0.00118897823759719,285578.587486173,581478.410940709,21.752498626709
42,-38,21.5974998474121,0.00373216068294117,285578.009437247,581480.325584132,21.5974998474121
42,-36,21.5224990844727,0.00429908067217737,285577.431388321,581482.240227556,21.5224990844727
42,-34,21.2249984741211,0.00116159569099496,285576.853339395,581484.154870979,21.2249984741211
42,-32,20.9499969482422,0.00672583802966487,285576.275290469,581486.069514403,20.9499969482422
42,-30,20.6624984741211,0.00414089976085657,285575.697241543,581487.984157826,20.6624984741211
42,-28,20.4199981689453,0.0118811152354215,285575.119192617,581489.89880125,20.4199981689453
42,-26,20.0800018310547,0.0066151790603494,285574.541143691,581491.813444673,20.0800018310547
42,-24,19.5200004577637,0.00857137751068659,285573.963094765,581493.728088097,19.5200004577637
42,-22,19.6725006103516,0.0052030893668617,285573.385045839,581495.64273152,19.6725006103516
42,-20,19.4724998474121,0.00834204540560524,285572.806996913,581497.557374944,19.4724998474121
42,-18,19.0025024414063,0.00962614891245145,285572.228947987,581499.472018367,19.0025024414063
42,-16,18.7949981689453,0.0159933685485422,285571.650899061,581501.386661791,18.7949981689453
42,-14,18.3974990844727,0.0146749799910918,285571.072850135,581503.301305214,18.3974990844727
42,-12,18.0349998474121,0.0139788972305472,285570.494801209,581505.215948638,18.0349998474121
42,-10,17.7799987792969,0.00338899598091841,285569.916752283,581507.130592061,17.7799987792969
42,-8,17.4524993896484,0.0062770618816275,285569.338703356,581509.045235484,17.4524993896484
42,-6,17.0999984741211,0.0107276992022507,285568.76065443,581510.959878908,17.0999984741211
42,-4,16.6275024414063,0.0155589231423114,285568.182605504,581512.874522331,16.6275024414063
42,-2,16.1800003051758,0.00311416320767723,285567.604556578,581514.789165755,16.1800003051758
42,0,15.9775009155273,0.00651218123440826,285567.026507652,581516.703809178,15.9775009155273
42,2,15.5625,0.00280356719446706,285566.448458726,581518.618452602,15.5625
42,4,15.2574996948242,0.00951999565779206,285565.8704098,581520.533096025,15.2574996948242
42,6,14.8649978637695,0.00731693365881824,285565.292360874,581522.447739449,14.8649978637695
42,8,14.7249984741211,0.00467014500188418,285564.714311948,581524.362382872,14.7249984741211
42,10,14.5924987792969,0.00469248118244152,285564.136263022,581526.277026296,14.5924987792969
42,12,14.2649993896484,0.00375589656802333,285563.558214096,581528.191669719,14.2649993896484
42,14,13.9575004577637,0.0013485404531556,285562.98016517,581530.106313143,13.9575004577637
42,16,13.5625,0.00190891784052598,285562.402116244,581532.020956566,13.5625
42,18,13.2924995422363,0.00507677965421457,285561.824067318,581533.93559999,13.2924995422363
42,20,12.9049987792969,0.0080847265099162,285561.246018392,581535.850243413,12.9049987792969
42,22,12.6650009155273,0.0159393528358405,285560.667969466,581537.764886837,12.6650009155273
42,24,12.2999992370605,0.0119248938876446,285560.089920539,581539.67953026,12.2999992370605
42,26,11.9075012207031,0.0160449050923858,285559.511871613,581541.594173684,11.9075012207031
42,28,11.6674995422363,0.0152433306778163,285558.933822687,581543.508817107,11.6674995422363
42,30,11.3225021362305,0.00838634057442648,285558.355773761,581545.423460531,11.3225021362305
42,32,11.1949996948242,0.0185873196259352,285557.777724835,581547.338103954,11.1949996948242
42,34,10.9049987792969,0.0193735377900322,285557.199675909,581549.252747378,10.9049987792969
42,36,10.6350021362305,0.00999991586832688,285556.621626983,581551.167390801,10.6350021362305
42,38,10.4449996948242,0.0165414202812017,285556.043578057,581553.082034225,10.4449996948242
42,40,10.2750015258789,0.0143600618081779,285555.465529131,581554.996677648,10.2750015258789
42,42,10.0299987792969,0.0184694521264784,285554.887480205,581556.911321072,10.0299987792969
